step,loss,ppl,tokens_M,grammar_acc,reasoning_acc,val_ppl,H_logit_entropy,H_top_k,timestamp
79500,4.667981,106.48,162.8,,,,,2026-01-05T05:31:16.182928
80000,4.813754,123.19,163.8,,,,,2026-01-05T05:32:00.877474
80000,4.813754,123.19,163.8,0.7333,0.1429,99.85,0.6563,0.6359,2026-01-05T05:32:10.184944
80500,4.692421,109.12,164.9,,,,,2026-01-05T05:32:55.909370
81000,4.571983,96.74,165.9,,,,,2026-01-05T05:33:40.941630
81000,4.571983,96.74,165.9,0.7333,0.1429,104.21,0.6746,0.6478,2026-01-05T05:33:50.304386
81500,4.729594,113.25,166.9,,,,,2026-01-05T05:34:36.173191
82000,4.649021,104.48,167.9,,,,,2026-01-05T05:35:21.152331
82000,4.649021,104.48,167.9,0.7667,0.1429,99.44,0.6488,0.6245,2026-01-05T05:35:30.512213
82500,4.846228,127.26,169.0,,,,,2026-01-05T05:36:16.332811
83000,4.818935,123.83,170.0,,,,,2026-01-05T05:37:01.231524
83000,4.818935,123.83,170.0,0.8000,0.1429,97.67,0.6468,0.6288,2026-01-05T05:37:10.609353
83500,4.811022,122.86,171.0,,,,,2026-01-05T05:37:56.384548
84000,4.742793,114.75,172.0,,,,,2026-01-05T05:38:41.415338
84000,4.742793,114.75,172.0,0.8000,0.1429,98.41,0.6906,0.6788,2026-01-05T05:38:50.783273
84500,4.673425,107.06,173.1,,,,,2026-01-05T05:39:36.545352
85000,4.670735,106.78,174.1,,,,,2026-01-05T05:40:21.620615
85000,4.670735,106.78,174.1,0.8333,0.1429,98.10,0.6653,0.6454,2026-01-05T05:40:30.931328
85500,4.738581,114.27,175.1,,,,,2026-01-05T05:41:16.637442
86000,4.692829,109.16,176.1,,,,,2026-01-05T05:42:01.615756
86000,4.692829,109.16,176.1,0.7667,0.1429,97.23,0.6612,0.6430,2026-01-05T05:42:10.963627
86500,4.744541,114.96,177.2,,,,,2026-01-05T05:42:56.724111
87000,4.725713,112.81,178.2,,,,,2026-01-05T05:43:41.824604
87000,4.725713,112.81,178.2,0.9000,0.1429,98.43,0.6788,0.6674,2026-01-05T05:43:51.236910
87500,4.705891,110.60,179.2,,,,,2026-01-05T05:44:37.059300
88000,4.709310,110.98,180.2,,,,,2026-01-05T05:45:22.098419
88000,4.709310,110.98,180.2,0.7333,0.1429,100.40,0.6697,0.6539,2026-01-05T05:45:31.512036
88500,4.764131,117.23,181.2,,,,,2026-01-05T05:46:17.227324
89000,4.582182,97.73,182.3,,,,,2026-01-05T05:47:02.277500
89000,4.582182,97.73,182.3,0.8000,0.2857,95.27,0.6779,0.6696,2026-01-05T05:47:11.470770
89500,4.707694,110.80,183.3,,,,,2026-01-05T05:47:57.293881
90000,4.569560,96.50,184.3,,,,,2026-01-05T05:48:42.276219
90000,4.569560,96.50,184.3,0.7667,0.1429,96.99,0.6741,0.6672,2026-01-05T05:48:51.623511
90500,4.737355,114.13,185.3,,,,,2026-01-05T05:49:37.370182
91000,4.705629,110.57,186.4,,,,,2026-01-05T05:50:22.392465
91000,4.705629,110.57,186.4,0.7667,0.1429,97.95,0.6726,0.6484,2026-01-05T05:50:31.753065
91500,0.000000,1.00,187.4,,,,,2026-01-05T05:51:18.782086
92000,4.559994,95.58,188.4,,,,,2026-01-05T05:52:05.123205
92000,4.559994,95.58,188.4,0.8000,0.2857,106.11,0.6390,0.6310,2026-01-05T05:52:14.526462
92500,4.807773,122.46,189.4,,,,,2026-01-05T05:53:01.600636
93000,4.701577,110.12,190.5,,,,,2026-01-05T05:53:47.968904
93000,4.701577,110.12,190.5,0.7333,0.1429,98.80,0.6597,0.6281,2026-01-05T05:53:57.339955
93500,4.338771,76.61,191.5,,,,,2026-01-05T05:54:44.463051
94000,4.778772,118.96,192.5,,,,,2026-01-05T05:55:30.770619
94000,4.778772,118.96,192.5,0.7333,0.1429,56.18,0.6256,0.6055,2026-01-05T05:55:40.189308
94500,4.729418,113.23,193.5,,,,,2026-01-05T05:56:26.940767
95000,4.669262,106.62,194.6,,,,,2026-01-05T05:57:11.991765
95000,4.669262,106.62,194.6,0.8333,0.2857,68.97,0.6366,0.6218,2026-01-05T05:57:21.344956
95500,5.006350,149.36,195.6,,,,,2026-01-05T05:58:07.193237
96000,4.577276,97.25,196.6,,,,,2026-01-05T05:58:52.089764
96000,4.577276,97.25,196.6,0.7667,0.1429,75.56,0.6763,0.6734,2026-01-05T05:59:01.515605
96500,4.532261,92.97,197.6,,,,,2026-01-05T05:59:47.351000
97000,4.864228,129.57,198.7,,,,,2026-01-05T06:00:32.348870
97000,4.864228,129.57,198.7,0.7333,0.1429,78.43,0.6593,0.6419,2026-01-05T06:00:41.702833
97500,4.778511,118.93,199.7,,,,,2026-01-05T06:01:27.587441
98000,4.707103,110.73,200.7,,,,,2026-01-05T06:02:12.662040
98000,4.707103,110.73,200.7,0.8667,0.1429,80.39,0.6517,0.6471,2026-01-05T06:02:21.925665
98500,4.885587,132.37,201.7,,,,,2026-01-05T06:03:07.689717
99000,4.614337,100.92,202.8,,,,,2026-01-05T06:03:52.611421
99000,4.614337,100.92,202.8,0.7667,0.1429,81.96,0.6414,0.6243,2026-01-05T06:04:01.989312
99500,4.680812,107.86,203.8,,,,,2026-01-05T06:04:47.752195
100000,4.653913,105.00,204.8,,,,,2026-01-05T06:05:32.611817
100000,4.653913,105.00,204.8,0.7000,0.1429,83.83,0.6486,0.6318,2026-01-05T06:05:41.903978
100500,4.683649,108.16,205.8,,,,,2026-01-05T06:06:27.623949
101000,4.420959,83.18,206.8,,,,,2026-01-05T06:07:12.524613
101000,4.420959,83.18,206.8,0.6333,0.1429,92.05,0.7047,0.6848,2026-01-05T06:07:21.792592
101500,4.635143,103.04,207.9,,,,,2026-01-05T06:08:07.583705
102000,4.592008,98.69,208.9,,,,,2026-01-05T06:08:52.560913
102000,4.592008,98.69,208.9,0.8000,0.1429,86.26,0.6510,0.6288,2026-01-05T06:09:01.910203
102500,4.531398,92.89,209.9,,,,,2026-01-05T06:09:47.710124
103000,4.528430,92.61,210.9,,,,,2026-01-05T06:10:32.635460
103000,4.528430,92.61,210.9,0.8000,0.1429,87.85,0.6404,0.6187,2026-01-05T06:10:42.073968
103500,4.588439,98.34,212.0,,,,,2026-01-05T06:11:27.802109
104000,4.681510,107.93,213.0,,,,,2026-01-05T06:12:12.748654
104000,4.681510,107.93,213.0,0.8000,0.1429,91.00,0.6678,0.6545,2026-01-05T06:12:22.141192
104500,4.629110,102.42,214.0,,,,,2026-01-05T06:13:07.995669
105000,4.691665,109.03,215.0,,,,,2026-01-05T06:13:52.987182
105000,4.691665,109.03,215.0,0.8333,0.1429,89.08,0.6504,0.6408,2026-01-05T06:14:02.352739
105500,4.742553,114.73,216.1,,,,,2026-01-05T06:14:48.144526
106000,4.627390,102.25,217.1,,,,,2026-01-05T06:15:33.184285
106000,4.627390,102.25,217.1,0.7667,0.1429,89.38,0.6351,0.6144,2026-01-05T06:15:42.511277
106500,4.615446,101.03,218.1,,,,,2026-01-05T06:16:28.361360
107000,4.702838,110.26,219.1,,,,,2026-01-05T06:17:13.383648
107000,4.702838,110.26,219.1,0.8333,0.0000,88.93,0.6597,0.6391,2026-01-05T06:17:22.725518
